composed,0.0
angry,0.0
cheerful,0.0
weak,-1.0
tense,0.0
confused,0.0
lively,0.0
sad,0.0
friendly,0.0
tired,0.0
strong,1.0
clearheaded,0.0
untroubled,0.0
grouchy,0.0
playful,0.0
timid,-1.0
nervous,0.0
mixed-up,0.0
vigorous,0.0
dejected,0.0
kindly,0.0
fatigued,0.0
bold,1.0
efficient,0.0
peaceful,0.0
furious,0.0
lighthearted,0.0
unsure,-1.0
jittery,0.0
bewildered,0.0
energetic,0.0
lonely,0.0
sympathetic,0.0
exhausted,0.0
powerful,1.0
attentive,0.0
serene,0.0
bad tempered,0.0
joyful,0.0
self-doubting,-1.0
shaky,0.0
perplexed,0.0
active,0.0
downhearted,0.0
agreeable,0.0
sluggish,0.0
forceful,1.0
able to concentrate,0.0
calm,0.0
mad,0.0
jolly,0.0
uncertain,-1.0
anxious,0.0
muddled,0.0
ready-to-go,0.0
discouraged,0.0
good-natured,0.0
weary,0.0
confident,1.0
businesslike,0.0
relaxed,0.0
annoyed,0.0
elated,0.0
inadequate,-1.0
uneasy,0.0
dazed,0.0
full of pep,0.0
gloomy,0.0
affectionate,0.0
drowsy,0.0
self-assured,1.0
mentally alert,0.0
abandoned,0.0
able,0.664
absorbed,0.0
abusive,0.0
acceptable,0.0
accessible,0.185
accomidating,0.0
accommodating,0.0
accomodating,0.0
accountable,0.0
achey,0.0
aching,0.0
achy,-0.045
adaptable,1.0
adequate,0.0
adrift,0.0
advanced,0.908
adventurous,0.715
affirmative,0.0
afflicted,-0.063
afraid,-0.512
aged,0.0
aggressive,0.5429999999999999
agile,0.6299999999999999
agitated,0.0
alarmed,0.0
alert,0.021
alive,0.415
almighty,1.0
alone,0.0
amazed,0.0
ambiguous,-0.866
ambitious,0.8150000000000001
amiable,0.0
amorous,0.0
animated,0.0
appreciative,0.0
apprehensive,0.0
approachable,0.016
apt,1.0
arousing,0.0
arty,0.0
ashamed,0.0
asleep,0.0
assertive,0.9359999999999999
assured,0.984
astonished,0.0
athletic,0.735
attacked,0.0
attractive,0.451
audacious,1.0
auspicious,1.0
authentic,1.0
avid,0.0
awake,0.0
aware,0.0
awesome,1.0
awkward,-0.484
bad,0.0
baffled,0.0
balanced,0.8270000000000001
bald,1.0
balmy,0.0
bankrupt,0.0
befuddled,0.0
beligerent,1.0
beneficial,0.701
benevolent,0.0
benighted,0.0
bitter,0.019000000000000003
bleeding,0.0
blind,0.0
blissful,0.0
bloated,0.0
blue,0.185
bored,0.0
boring,-0.145
bothered,0.0
bothersome,0.0
brash,1.0
brassy,1.0
brave,0.9350000000000002
breathless,-0.242
bright,0.18
brilliant,0.9520000000000001
brisk,0.0
brittle,-1.0
broad,1.0
broken,-0.338
bullied,-1.0
burned,0.0
burnt,0.0
busy,0.0
calming,0.0
capable,0.894
captivating,1.0
carefree,0.0
careful,0.0
caring,0.08199999999999999
carrying,0.0
casual,0.0
cautious,-0.618
challenging,0.467
charismatic,0.981
charitable,1.0
chatty,0.0
cheeky,1.0
cheesy,-1.0
chimerical,-1.0
civil,0.0
clamorous,0.0
clear,0.6350000000000001
clever,0.5489999999999999
clogged,0.0
close,0.126
cloudy,0.0
clumsy,-0.825
cocky,1.0
cogent,1.0
cohesive,1.0
cold,-0.021999999999999992
collapsed,0.0
collected,0.0
collective,0.0
collegial,0.0
colorful,0.49
colourful,0.316
comely,0.0
comfortable,0.447
committed,0.315
compact,0.6270000000000001
compelling,0.976
competent,0.6900000000000001
competitive,0.09
complete,0.8830000000000001
complex,0.058999999999999976
complicated,-0.815
comprehensive,0.868
concentrated,0.209
concerned,0.0
conducive,0.0
confounded,0.0
confusing,-0.18600000000000003
congenial,0.0
conscious,0.0
considerate,0.0
consistent,0.8260000000000001
contemporary,0.569
content,0.056
contented,0.0
continuous,0.713
contradictory,-0.36200000000000004
contributing,0.0
controlled,0.0
controlling,0.0
controversial,-0.21
convenient,0.4270000000000001
convivial,0.0
cool,0.207
cooperative,0.0
cordial,0.0
corrupt,-0.713
cosy,0.0
courageous,0.999
courteous,0.0
courtious,0.0
cowardly,-1.0
cozy,0.0
crabby,0.0
cracked,-1.0
cranky,0.0
crazed,0.0
creative,0.5139999999999999
cried,0.0
crisp,0.418
cry,0.0
cunning,1.0
curious,-0.78
cursed,0.0
curtious,0.0
cute,0.09
cynical,-0.65
dappled,0.0
daring,0.935
dark,0.11700000000000002
darkened,0.0
dashing,-0.12400000000000012
dated,0.0
dead,0.0
decadent,-1.0
decisive,1.001
declining,-1.0
dedicated,0.304
defenceless,-1.0
defensive,0.0
defiant,0.502
deficient,-1.0
dehydrated,-0.256
deliberate,0.0
delicate,1.0
delirious,0.0
delusional,0.0
democratic,0.198
demoralized,0.0
dependable,0.802
dependant,-1.0
deplorable,0.0
deprecated,0.0
depressed,-0.004
depressing,0.0
deprived,0.0
despairing,0.0
desperate,-0.066
despised,-1.0
despondent,0.0
desponding,0.0
destructive,0.21
detached,0.0
deterred,-1.0
devastated,0.0
devoted,0.0
diligent,0.083
dim,-0.453
diplomatic,0.0
disappointed,0.0
disappointing,0.0
discreet,0.0
disgusted,0.0
disheartening,0.0
dismayed,0.0
disordered,-1.0
disorganised,0.0
disorganized,-0.536
disorientated,0.0
disoriented,-0.018000000000000002
dispirited,0.0
displeased,0.0
dissipated,0.0
distinctive,0.5479999999999999
distinguished,1.0
distracted,0.0
distraught,0.0
distressed,0.0
disturbed,0.0
disturbing,0.34
dizzy,-0.722
dominant,1.0
dormant,-1.0
doubtful,-1.0
drained,-0.023
dramatic,0.9640000000000001
dreary,0.0
droopy,0.0
drunk,0.0
dull,0.0
durable,0.992
dynamic,0.5
dysfunctional,-1.0
eager,0.077
easy,0.737
easygoing,0.0
economic,0.0
economical,0.08900000000000001
edgy,0.6779999999999999
effective,0.215
elegant,0.644
eloquent,1.0
emaciated,-1.0
embarrassed,0.0
emotional,0.4259999999999999
empathetic,0.0
empowered,0.8730000000000001
empowering,1.0
empty,0.0
encouraged,0.0
enduring,1.0
energized,0.386
engage,0.0
engaged,0.0
engaging,0.09
engrossing,1.0
enigmatic,0.0
enjoyable,0.0
enormous,1.0
entangled,0.0
enterprising,0.514
entertaining,0.07400000000000001
enthusiastic,0.133
entrancing,1.0
equipped,0.0
equitable,0.0
erotic,1.0
erratic,0.0
essential,1.0
evocative,1.0
exalted,1.0
excellent,0.121
excited,0.055
exciting,0.23800000000000002
exhilarated,0.779
exhilarating,1.0
exotic,0.0
expectant,0.0
expeditious,0.0
experienced,0.39299999999999996
explicit,1.0
explosive,1.0
exuberant,0.0
faded,0.0
faint,-0.21
fair,0.056
faithful,0.511
famished,0.0
famous,0.468
fantastic,0.0
fascinating,0.5579999999999999
fast,0.254
faster,0.24
fearful,-0.069
fearless,1.0
feasible,0.0
feeble,-1.0
festive,0.0
fickle,-1.0
fidgety,0.0
fierce,0.7929999999999999
fiery,1.0
fighting,-0.33299999999999996
firm,0.944
firmly,1.0
fit,0.487
flawed,-1.0
