composed,0.0
angry,-1.0
cheerful,0.0
weak,0.0
tense,0.0
confused,0.0
lively,0.0
sad,0.0
friendly,1.0
tired,0.0
strong,0.0
clearheaded,0.0
untroubled,0.0
grouchy,-1.0
playful,0.0
timid,0.0
nervous,0.0
mixed-up,0.0
vigorous,0.0
dejected,0.0
kindly,1.0
fatigued,0.0
bold,0.0
efficient,0.0
peaceful,0.0
furious,-1.0
lighthearted,0.0
unsure,0.0
jittery,0.0
bewildered,0.0
energetic,0.0
lonely,0.0
sympathetic,1.0
exhausted,0.0
powerful,0.0
attentive,0.0
serene,0.0
bad tempered,-1.0
joyful,0.0
self-doubting,0.0
shaky,0.0
perplexed,0.0
active,0.0
downhearted,0.0
agreeable,1.0
sluggish,0.0
forceful,0.0
able to concentrate,0.0
calm,0.0
mad,-1.0
jolly,0.0
uncertain,0.0
anxious,0.0
muddled,0.0
ready-to-go,0.0
discouraged,0.0
good-natured,1.0
weary,0.0
confident,0.0
businesslike,0.0
relaxed,0.0
annoyed,-1.0
elated,0.0
inadequate,0.0
uneasy,0.0
dazed,0.0
full of pep,0.0
gloomy,0.0
affectionate,1.0
drowsy,0.0
self-assured,0.0
mentally alert,0.0
abandoned,0.0
able,0.037000000000000005
absorbed,0.0
abusive,-1.0
acceptable,1.0
accessible,0.525
accomidating,1.0
accommodating,0.985
accomodating,0.994
accountable,0.0
achey,0.0
aching,0.0
achy,0.0
adaptable,0.0
adequate,0.0
adrift,0.0
advanced,0.0
adventurous,0.0
affirmative,0.0
afflicted,0.0
afraid,-0.053
aged,0.0
aggressive,-0.213
agile,0.0
agitated,-0.38
alarmed,-0.7759999999999999
alert,0.0
alive,0.0
almighty,0.0
alone,0.0
amazed,-0.026
ambiguous,0.0
ambitious,0.0
amiable,0.5489999999999999
amorous,1.0
animated,0.0
appreciative,0.494
apprehensive,0.0
approachable,0.984
apt,0.0
arousing,0.0
arty,0.0
ashamed,-0.627
asleep,0.0
assertive,0.0
assured,0.0
astonished,-0.112
athletic,0.0
attacked,-1.0
attractive,0.117
audacious,0.0
auspicious,0.0
authentic,0.0
avid,0.0
awake,-0.129
aware,0.0
awesome,0.0
awkward,0.0
bad,0.0
baffled,0.0
balanced,0.0
bald,0.0
balmy,0.0
bankrupt,0.0
befuddled,0.0
beligerent,0.0
beneficial,0.094
benevolent,0.0
benighted,0.0
bitter,-0.838
bleeding,0.0
blind,-1.0
blissful,0.0
bloated,-0.362
blue,0.0
bored,-0.026
boring,0.0
bothered,0.0
bothersome,0.0
brash,0.0
brassy,0.0
brave,0.0
breathless,0.0
bright,0.054000000000000006
brilliant,0.0
brisk,0.4920000000000001
brittle,0.0
broad,0.0
broken,0.0
bullied,0.0
burned,0.0
burnt,-1.0
busy,0.02
calming,0.0
capable,0.028
captivating,0.0
carefree,0.0
careful,0.0
caring,0.7909999999999999
carrying,0.0
casual,0.406
cautious,0.0
challenging,0.0
charismatic,0.0
charitable,0.0
chatty,1.0
cheeky,0.0
cheesy,0.0
chimerical,0.0
civil,0.364
clamorous,0.0
clear,0.004
clever,0.077
clogged,0.0
close,0.05
cloudy,0.0
clumsy,0.0
cocky,0.0
cogent,0.0
cohesive,0.0
cold,-0.01
collapsed,0.0
collected,0.0
collective,0.0
collegial,1.0
colorful,0.025
colourful,0.0
comely,0.0
comfortable,0.068
committed,0.0
compact,0.052000000000000005
compelling,0.0
competent,0.17800000000000002
competitive,0.0
complete,0.0
complex,0.0
complicated,0.0
comprehensive,0.0
concentrated,0.0
concerned,0.051
conducive,0.273
confounded,0.0
confusing,0.0
congenial,0.5539999999999999
conscious,0.0
considerate,0.856
consistent,0.03
contemporary,0.0
content,0.0
contented,0.0
continuous,0.0
contradictory,0.0
contributing,0.0
controlled,0.0
controlling,0.0
controversial,0.0
convenient,0.029
convivial,0.0
cool,0.052000000000000005
cooperative,0.807
cordial,0.46399999999999997
corrupt,0.287
cosy,0.878
courageous,0.0
courteous,0.4270000000000001
courtious,1.0
cowardly,0.0
cozy,0.463
crabby,0.0
cracked,0.0
cranky,0.0
crazed,0.0
creative,0.0
cried,-0.355
crisp,0.032
cry,-0.151
cunning,0.0
curious,0.128
cursed,-0.5770000000000001
curtious,1.0
cute,0.479
cynical,0.0
dappled,0.0
daring,0.0
dark,-0.013
darkened,0.0
dashing,0.0
dated,0.0
dead,-1.0
decadent,0.0
decisive,0.0
declining,0.0
dedicated,0.211
defenceless,0.0
defensive,-1.0
defiant,-0.339
deficient,0.0
dehydrated,0.0
deliberate,0.0
delicate,0.0
delirious,0.0
delusional,0.0
democratic,0.0
demoralized,-0.848
dependable,0.0
dependant,0.0
deplorable,0.0
deprecated,0.0
depressed,-0.128
depressing,0.0
deprived,0.0
despairing,-1.0
desperate,0.0
despised,0.0
despondent,0.0
desponding,0.0
destructive,-0.79
detached,0.0
deterred,0.0
devastated,-0.637
devoted,0.391
diligent,0.0
dim,0.0
diplomatic,1.0
disappointed,-0.519
disappointing,0.0
discreet,0.231
disgusted,-0.917
disheartening,0.0
dismayed,-0.8370000000000001
disordered,0.0
disorganised,0.0
disorganized,0.0
disorientated,0.0
disoriented,0.0
dispirited,0.0
displeased,-1.0
dissipated,0.0
distinctive,0.419
distinguished,0.0
distracted,0.0
distraught,-1.0
